"rate_mode","physical_rate_khz","bandwidth_khz","super_frame_num","brd_blocks","ul_blocks","dl_blocks","total_ul_dl_blocks","raw_period_us","frame_period_us","frame_count","added_gap_us","normal_solution","total_duration_us"
"5","2","62.5","2","2","11","2","13","4506015","5000000","2","493985","1","10000000"
"5","2","62.5","2","2","11","3","14","4768159","5000000","2","231841","1","10000000"
"5","2","62.5","2","2","12","1","13","4506015","5000000","2","493985","1","10000000"
"5","2","62.5","2","2","12","2","14","4768159","5000000","2","231841","1","10000000"
"5","2","62.5","2","2","13","1","14","4768159","5000000","2","231841","1","10000000"
"5","2","62.5","3","2","1","1","2","1622431","2000000","3","377569","1","6000000"
"5","2","62.5","3","2","1","2","3","1884575","2000000","3","115425","1","6000000"
"5","2","62.5","3","2","1","3","4","2146719","3000000","3","853281","1","9000000"
"5","2","62.5","3","2","1","4","5","2408863","3000000","3","591137","1","9000000"
"5","2","62.5","3","2","1","5","6","2671007","3000000","3","328993","1","9000000"
"5","2","62.5","3","2","1","6","7","2933151","3000000","3","66849","1","9000000"
"5","2","62.5","3","2","2","1","3","1884575","2000000","3","115425","1","6000000"
"5","2","62.5","3","2","2","2","4","2146719","3000000","3","853281","1","9000000"
"5","2","62.5","3","2","2","3","5","2408863","3000000","3","591137","1","9000000"
"5","2","62.5","3","2","2","4","6","2671007","3000000","3","328993","1","9000000"
"5","2","62.5","3","2","2","5","7","2933151","3000000","3","66849","1","9000000"
"5","2","62.5","3","2","3","1","4","2146719","3000000","3","853281","1","9000000"
"5","2","62.5","3","2","3","2","5","2408863","3000000","3","591137","1","9000000"
"5","2","62.5","3","2","3","3","6","2671007","3000000","3","328993","1","9000000"
"5","2","62.5","3","2","3","4","7","2933151","3000000","3","66849","1","9000000"
"5","2","62.5","3","2","4","1","5","2408863","3000000","3","591137","1","9000000"
"5","2","62.5","3","2","4","2","6","2671007","3000000","3","328993","1","9000000"
"5","2","62.5","3","2","4","3","7","2933151","3000000","3","66849","1","9000000"
"5","2","62.5","3","2","5","1","6","2671007","3000000","3","328993","1","9000000"
"5","2","62.5","3","2","5","2","7","2933151","3000000","3","66849","1","9000000"
"5","2","62.5","3","2","6","1","7","2933151","3000000","3","66849","1","9000000"
"5","2","62.5","4","2","1","1","2","1622431","1750000","4","127569","1","7000000"
"5","2","62.5","4","2","1","2","3","1884575","2000000","4","115425","1","8000000"
"5","2","62.5","4","2","1","3","4","2146719","2250000","4","103281","1","9000000"
"5","2","62.5","4","2","1","4","5","2408863","2500000","4","91137","1","10000000"
"5","2","62.5","4","2","2","1","3","1884575","2000000","4","115425","1","8000000"
"5","2","62.5","4","2","2","2","4","2146719","2250000","4","103281","1","9000000"
"5","2","62.5","4","2","2","3","5","2408863","2500000","4","91137","1","10000000"
"5","2","62.5","4","2","3","1","4","2146719","2250000","4","103281","1","9000000"
"5","2","62.5","4","2","3","2","5","2408863","2500000","4","91137","1","10000000"
"5","2","62.5","4","2","4","1","5","2408863","2500000","4","91137","1","10000000"
"5","2","62.5","5","2","1","1","2","1622431","1800000","5","177569","1","9000000"
"5","2","62.5","5","2","1","2","3","1884575","2000000","5","115425","1","10000000"
"5","2","62.5","5","2","2","1","3","1884575","2000000","5","115425","1","10000000"
"6","4","125","1","2","1","1","2","831264","875000","8","43736","1","7000000"
"6","4","125","1","2","1","2","3","962336","1000000","1","37664","1","1000000"
"6","4","125","1","2","1","3","4","1093408","1125000","8","31592","1","9000000"
"6","4","125","1","2","1","4","5","1224480","1250000","4","25520","1","5000000"
"6","4","125","1","2","1","5","6","1355552","1400000","5","44448","1","7000000"
"6","4","125","1","2","1","6","7","1486624","1500000","2","13376","1","3000000"
"6","4","125","1","2","1","7","8","1617696","1750000","4","132304","1","7000000"
"6","4","125","1","2","1","8","9","1748768","1750000","4","1232","1","7000000"
"6","4","125","1","2","1","9","10","1879840","2000000","1","120160","1","2000000"
"6","4","125","1","2","1","10","11","2010912","2250000","4","239088","1","9000000"
"6","4","125","1","2","1","11","12","2141984","2250000","4","108016","1","9000000"
"6","4","125","1","2","1","12","13","2273056","2500000","2","226944","1","5000000"
"6","4","125","1","2","1","13","14","2404128","2500000","2","95872","1","5000000"
"6","4","125","1","2","1","14","15","2535200","3000000","1","464800","1","3000000"
"6","4","125","1","2","1","15","16","2666272","3000000","1","333728","1","3000000"
"6","4","125","1","2","1","16","17","2797344","3000000","1","202656","1","3000000"
"6","4","125","1","2","2","1","3","962336","1000000","1","37664","1","1000000"
"6","4","125","1","2","2","2","4","1093408","1125000","8","31592","1","9000000"
"6","4","125","1","2","2","3","5","1224480","1250000","4","25520","1","5000000"
"6","4","125","1","2","2","4","6","1355552","1400000","5","44448","1","7000000"
"6","4","125","1","2","2","5","7","1486624","1500000","2","13376","1","3000000"
"6","4","125","1","2","2","6","8","1617696","1750000","4","132304","1","7000000"
"6","4","125","1","2","2","7","9","1748768","1750000","4","1232","1","7000000"
"6","4","125","1","2","2","8","10","1879840","2000000","1","120160","1","2000000"
"6","4","125","1","2","2","9","11","2010912","2250000","4","239088","1","9000000"
"6","4","125","1","2","2","10","12","2141984","2250000","4","108016","1","9000000"
"6","4","125","1","2","2","11","13","2273056","2500000","2","226944","1","5000000"
"6","4","125","1","2","2","12","14","2404128","2500000","2","95872","1","5000000"
"6","4","125","1","2","2","13","15","2535200","3000000","1","464800","1","3000000"
"6","4","125","1","2","2","14","16","2666272","3000000","1","333728","1","3000000"
"6","4","125","1","2","2","15","17","2797344","3000000","1","202656","1","3000000"
"6","4","125","1","2","2","16","18","2928416","3000000","1","71584","1","3000000"
"6","4","125","1","2","3","1","4","1093408","1125000","8","31592","1","9000000"
"6","4","125","1","2","3","2","5","1224480","1250000","4","25520","1","5000000"
"6","4","125","1","2","3","3","6","1355552","1400000","5","44448","1","7000000"
"6","4","125","1","2","3","4","7","1486624","1500000","2","13376","1","3000000"
"6","4","125","1","2","3","5","8","1617696","1750000","4","132304","1","7000000"
"6","4","125","1","2","3","6","9","1748768","1750000","4","1232","1","7000000"
"6","4","125","1","2","3","7","10","1879840","2000000","1","120160","1","2000000"
"6","4","125","1","2","3","8","11","2010912","2250000","4","239088","1","9000000"
"6","4","125","1","2","3","9","12","2141984","2250000","4","108016","1","9000000"
"6","4","125","1","2","3","10","13","2273056","2500000","2","226944","1","5000000"
"6","4","125","1","2","3","11","14","2404128","2500000","2","95872","1","5000000"
"6","4","125","1","2","3","12","15","2535200","3000000","1","464800","1","3000000"
"6","4","125","1","2","3","13","16","2666272","3000000","1","333728","1","3000000"
"6","4","125","1","2","3","14","17","2797344","3000000","1","202656","1","3000000"
"6","4","125","1","2","3","15","18","2928416","3000000","1","71584","1","3000000"
"6","4","125","1","2","3","16","19","3059488","3500000","2","440512","1","7000000"
"6","4","125","1","2","4","1","5","1224480","1250000","4","25520","1","5000000"
"6","4","125","1","2","4","2","6","1355552","1400000","5","44448","1","7000000"
"6","4","125","1","2","4","3","7","1486624","1500000","2","13376","1","3000000"
"6","4","125","1","2","4","4","8","1617696","1750000","4","132304","1","7000000"
"6","4","125","1","2","4","5","9","1748768","1750000","4","1232","1","7000000"
"6","4","125","1","2","4","6","10","1879840","2000000","1","120160","1","2000000"
"6","4","125","1","2","4","7","11","2010912","2250000","4","239088","1","9000000"
"6","4","125","1","2","4","8","12","2141984","2250000","4","108016","1","9000000"
"6","4","125","1","2","4","9","13","2273056","2500000","2","226944","1","5000000"
"6","4","125","1","2","4","10","14","2404128","2500000","2","95872","1","5000000"
"6","4","125","1","2","4","11","15","2535200","3000000","1","464800","1","3000000"
"6","4","125","1","2","4","12","16","2666272","3000000","1","333728","1","3000000"
"6","4","125","1","2","4","13","17","2797344","3000000","1","202656","1","3000000"
"6","4","125","1","2","4","14","18","2928416","3000000","1","71584","1","3000000"
"6","4","125","1","2","4","15","19","3059488","3500000","2","440512","1","7000000"
"6","4","125","1","2","4","16","20","3190560","3500000","2","309440","1","7000000"
"6","4","125","1","2","5","1","6","1355552","1400000","5","44448","1","7000000"
"6","4","125","1","2","5","2","7","1486624","1500000","2","13376","1","3000000"
"6","4","125","1","2","5","3","8","1617696","1750000","4","132304","1","7000000"
"6","4","125","1","2","5","4","9","1748768","1750000","4","1232","1","7000000"
"6","4","125","1","2","5","5","10","1879840","2000000","1","120160","1","2000000"
"6","4","125","1","2","5","6","11","2010912","2250000","4","239088","1","9000000"
"6","4","125","1","2","5","7","12","2141984","2250000","4","108016","1","9000000"
"6","4","125","1","2","5","8","13","2273056","2500000","2","226944","1","5000000"
"6","4","125","1","2","5","9","14","2404128","2500000","2","95872","1","5000000"
"6","4","125","1","2","5","10","15","2535200","3000000","1","464800","1","3000000"
"6","4","125","1","2","5","11","16","2666272","3000000","1","333728","1","3000000"
"6","4","125","1","2","5","12","17","2797344","3000000","1","202656","1","3000000"
"6","4","125","1","2","5","13","18","2928416","3000000","1","71584","1","3000000"
"6","4","125","1","2","5","14","19","3059488","3500000","2","440512","1","7000000"
"6","4","125","1","2","5","15","20","3190560","3500000","2","309440","1","7000000"
"6","4","125","1","2","5","16","21","3321632","3500000","2","178368","1","7000000"
"6","4","125","1","2","6","1","7","1486624","1500000","2","13376","1","3000000"
"6","4","125","1","2","6","2","8","1617696","1750000","4","132304","1","7000000"
"6","4","125","1","2","6","3","9","1748768","1750000","4","1232","1","7000000"
"6","4","125","1","2","6","4","10","1879840","2000000","1","120160","1","2000000"
"6","4","125","1","2","6","5","11","2010912","2250000","4","239088","1","9000000"
"6","4","125","1","2","6","6","12","2141984","2250000","4","108016","1","9000000"
"6","4","125","1","2","6","7","13","2273056","2500000","2","226944","1","5000000"
"6","4","125","1","2","6","8","14","2404128","2500000","2","95872","1","5000000"
"6","4","125","1","2","6","9","15","2535200","3000000","1","464800","1","3000000"
"6","4","125","1","2","6","10","16","2666272","3000000","1","333728","1","3000000"
"6","4","125","1","2","6","11","17","2797344","3000000","1","202656","1","3000000"
"6","4","125","1","2","6","12","18","2928416","3000000","1","71584","1","3000000"
"6","4","125","1","2","6","13","19","3059488","3500000","2","440512","1","7000000"
"6","4","125","1","2","6","14","20","3190560","3500000","2","309440","1","7000000"
"6","4","125","1","2","6","15","21","3321632","3500000","2","178368","1","7000000"
"6","4","125","1","2","6","16","22","3452704","3500000","2","47296","1","7000000"
"6","4","125","1","2","7","1","8","1617696","1750000","4","132304","1","7000000"
"6","4","125","1","2","7","2","9","1748768","1750000","4","1232","1","7000000"
"6","4","125","1","2","7","3","10","1879840","2000000","1","120160","1","2000000"
"6","4","125","1","2","7","4","11","2010912","2250000","4","239088","1","9000000"
"6","4","125","1","2","7","5","12","2141984","2250000","4","108016","1","9000000"
"6","4","125","1","2","7","6","13","2273056","2500000","2","226944","1","5000000"
"6","4","125","1","2","7","7","14","2404128","2500000","2","95872","1","5000000"
"6","4","125","1","2","7","8","15","2535200","3000000","1","464800","1","3000000"
"6","4","125","1","2","7","9","16","2666272","3000000","1","333728","1","3000000"
"6","4","125","1","2","7","10","17","2797344","3000000","1","202656","1","3000000"
"6","4","125","1","2","7","11","18","2928416","3000000","1","71584","1","3000000"
"6","4","125","1","2","7","12","19","3059488","3500000","2","440512","1","7000000"
"6","4","125","1","2","7","13","20","3190560","3500000","2","309440","1","7000000"
"6","4","125","1","2","7","14","21","3321632","3500000","2","178368","1","7000000"
"6","4","125","1","2","7","15","22","3452704","3500000","2","47296","1","7000000"
"6","4","125","1","2","7","16","23","3583776","4000000","1","416224","1","4000000"
"6","4","125","1","2","8","1","9","1748768","1750000","4","1232","1","7000000"
"6","4","125","1","2","8","2","10","1879840","2000000","1","120160","1","2000000"
"6","4","125","1","2","8","3","11","2010912","2250000","4","239088","1","9000000"
"6","4","125","1","2","8","4","12","2141984","2250000","4","108016","1","9000000"
"6","4","125","1","2","8","5","13","2273056","2500000","2","226944","1","5000000"
"6","4","125","1","2","8","6","14","2404128","2500000","2","95872","1","5000000"
"6","4","125","1","2","8","7","15","2535200","3000000","1","464800","1","3000000"
"6","4","125","1","2","8","8","16","2666272","3000000","1","333728","1","3000000"
"6","4","125","1","2","8","9","17","2797344","3000000","1","202656","1","3000000"
"6","4","125","1","2","8","10","18","2928416","3000000","1","71584","1","3000000"
"6","4","125","1","2","8","11","19","3059488","3500000","2","440512","1","7000000"
"6","4","125","1","2","8","12","20","3190560","3500000","2","309440","1","7000000"
"6","4","125","1","2","8","13","21","3321632","3500000","2","178368","1","7000000"
"6","4","125","1","2","8","14","22","3452704","3500000","2","47296","1","7000000"
"6","4","125","1","2","8","15","23","3583776","4000000","1","416224","1","4000000"
"6","4","125","1","2","8","16","24","3714848","4000000","1","285152","1","4000000"
"6","4","125","1","2","9","1","10","1879840","2000000","1","120160","1","2000000"
"6","4","125","1","2","9","2","11","2010912","2250000","4","239088","1","9000000"
"6","4","125","1","2","9","3","12","2141984","2250000","4","108016","1","9000000"
"6","4","125","1","2","9","4","13","2273056","2500000","2","226944","1","5000000"
"6","4","125","1","2","9","5","14","2404128","2500000","2","95872","1","5000000"
"6","4","125","1","2","9","6","15","2535200","3000000","1","464800","1","3000000"
"6","4","125","1","2","9","7","16","2666272","3000000","1","333728","1","3000000"
"6","4","125","1","2","9","8","17","2797344","3000000","1","202656","1","3000000"
"6","4","125","1","2","9","9","18","2928416","3000000","1","71584","1","3000000"
"6","4","125","1","2","9","10","19","3059488","3500000","2","440512","1","7000000"
"6","4","125","1","2","9","11","20","3190560","3500000","2","309440","1","7000000"
"6","4","125","1","2","9","12","21","3321632","3500000","2","178368","1","7000000"
"6","4","125","1","2","9","13","22","3452704","3500000","2","47296","1","7000000"
"6","4","125","1","2","9","14","23","3583776","4000000","1","416224","1","4000000"
"6","4","125","1","2","9","15","24","3714848","4000000","1","285152","1","4000000"
"6","4","125","1","2","9","16","25","3845920","4000000","1","154080","1","4000000"
"6","4","125","1","2","10","1","11","2010912","2250000","4","239088","1","9000000"
"6","4","125","1","2","10","2","12","2141984","2250000","4","108016","1","9000000"
"6","4","125","1","2","10","3","13","2273056","2500000","2","226944","1","5000000"
"6","4","125","1","2","10","4","14","2404128","2500000","2","95872","1","5000000"
"6","4","125","1","2","10","5","15","2535200","3000000","1","464800","1","3000000"
"6","4","125","1","2","10","6","16","2666272","3000000","1","333728","1","3000000"
"6","4","125","1","2","10","7","17","2797344","3000000","1","202656","1","3000000"
"6","4","125","1","2","10","8","18","2928416","3000000","1","71584","1","3000000"
"6","4","125","1","2","10","9","19","3059488","3500000","2","440512","1","7000000"
"6","4","125","1","2","10","10","20","3190560","3500000","2","309440","1","7000000"
"6","4","125","1","2","10","11","21","3321632","3500000","2","178368","1","7000000"
"6","4","125","1","2","10","12","22","3452704","3500000","2","47296","1","7000000"
"6","4","125","1","2","10","13","23","3583776","4000000","1","416224","1","4000000"
"6","4","125","1","2","10","14","24","3714848","4000000","1","285152","1","4000000"
"6","4","125","1","2","10","15","25","3845920","4000000","1","154080","1","4000000"
"6","4","125","1","2","10","16","26","3976992","4000000","1","23008","1","4000000"
